categories,latitude,longitude,display_phone,phone,unique_id,unique_alias,image_url,is_closed,location,name,price,rating,recommended_review_count,unrecommended_review_count,url,transactions
"[{'alias': 'chinese', 'title': 'Chinese'}]",47.61036353941162,-122.3422848252871,,,9hTWXbqFrXJgXEXAD2RDkQ,seattle-dumpling-co-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/-TBN_C08_1F4N1pwPEQWSA/o.jpg,False,"{'address1': '1916 Pike Pl', 'address2': 'Ste 14', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1916 Pike Pl', 'Ste 14', 'Seattle, WA 98101']}",Seattle Dumpling Co,$$,3.0,18,1,https://www.yelp.com/biz/seattle-dumpling-co-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",47.59554911111309,-122.3330342187186,(206) 486-6002,+12064866002,wQALlPZ5CTDRejXCi22HDg,field-to-table-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/zz06nAqpORd2GwPSu6QPJQ/o.jpg,False,"{'address1': '800 Occidental Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['800 Occidental Ave S', 'Seattle, WA 98107']}",Field To Table,,4.0,6,0,https://www.yelp.com/biz/field-to-table-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",47.60358,-122.33554,(206) 382-8840,+12063828840,QthXwJoqerVpFsnpYllD4A,quiznos-seattle-23,https://s3-media3.fl.yelpcdn.com/bphoto/6lsWC-KWsQRTCeC_9ZCfqQ/o.jpg,False,"{'address1': '821 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['821 1st Ave', 'Seattle, WA 98104']}",Quiznos,$,3.0,24,3,https://www.yelp.com/biz/quiznos-seattle-23?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.61114,-122.34306,(206) 441-6086,+12064416086,U-paLeZ2n2ij3UsZ9G0CLw,market-grocery-and-deli-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/MsqhnnIlwwa17VNxzVPQ8g/o.jpg,False,"{'address1': '2003 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2003 1st Ave', 'Seattle, WA 98121']}",Market Grocery & Deli,$$,4.0,7,0,https://www.yelp.com/biz/market-grocery-and-deli-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",47.5914025532582,-122.332508526742,,,ztn8L8VMf8BJ4cTw_vXiRA,din-tai-fung-seattle-17,https://s3-media1.fl.yelpcdn.com/bphoto/RH-sBwqj-TQfWNzN0XgBlQ/o.jpg,False,"{'address1': '1250 1st Ave S', 'address2': '', 'address3': 'Safeco Field', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['1250 1st Ave S', 'Safeco Field', 'Seattle, WA 98134']}",Din Tai Fung,$$,3.0,14,1,https://www.yelp.com/biz/din-tai-fung-seattle-17?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}]",47.6244451,-122.3502454,(206) 615-0404,+12066150404,jivaSWWxT8rtkzKYO3pdig,prelude-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/TabaUPmYnDaWqiV4piSWHw/o.jpg,False,"{'address1': '321 Mercer St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['321 Mercer St', 'Seattle, WA 98109']}",Prelude,$$$,2.5,43,4,https://www.yelp.com/biz/prelude-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",47.6288591,-122.345777730688,(888) 799-6601,+18887996601,LjlHKYXRjTPm3ymo46E1oA,wing-squad-seattle-2,https://s3-media2.fl.yelpcdn.com/bphoto/HPZqWyI9N1Xw4Q_WdQ3LcA/o.jpg,False,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98109']}",Wing Squad,,3.5,12,4,https://www.yelp.com/biz/wing-squad-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",47.624363,-122.359594,(206) 283-7575,+12062837575,UON0MxZGG0cgsU5LYPjJbg,kfc-seattle-18,https://s3-media2.fl.yelpcdn.com/bphoto/w6XQ--dk_DVzrzLugU4UTQ/o.jpg,False,"{'address1': '210 W Mercer St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['210 W Mercer St', 'Seattle, WA 98119']}",KFC,$,2.0,47,9,https://www.yelp.com/biz/kfc-seattle-18?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]",47.6071014,-122.3334808,(206) 557-7360,+12065577360,4VQZcSdhdzijEGRqftnfnw,the-lodge-sports-grille-downtown-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/ZvNHIcvV7kk-f-2VfUR_Wg/o.jpg,False,"{'address1': '1102 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1102 4th Ave', 'Seattle, WA 98101']}",The Lodge Sports Grille Downtown,$$,3.0,269,13,https://www.yelp.com/biz/the-lodge-sports-grille-downtown-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",47.60793727975159,-122.33713620885392,(206) 336-6699,+12063366699,vuqOX7_RzY6nOulkwVesrg,muse-at-benaroya-hall-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/y3u30lnBk5oMngl9Ieaptw/o.jpg,False,"{'address1': '200 University St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['200 University St', 'Seattle, WA 98101']}",Muse at Benaroya Hall,$$$,3.5,12,1,https://www.yelp.com/biz/muse-at-benaroya-hall-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",47.61586,-122.33448,(206) 624-4300,+12066244300,Z22l2r4-vaUjmq22Ot8cnw,taco-del-mar-seattle-25,https://s3-media2.fl.yelpcdn.com/bphoto/eqlG0AOV_Mb_MrYAWw4xTw/o.jpg,False,"{'address1': '908 Stewart St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['908 Stewart St', 'Seattle, WA 98101']}",Taco Del Mar,$,2.5,31,3,https://www.yelp.com/biz/taco-del-mar-seattle-25?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]",47.613672,-122.338145,(206) 728-1000,+12067281000,S5QjQOkBxtlX-rbrzgqOTA,1900-fifth-bar-and-lounge-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/RZ-75HOMXMuw9ICfM1Ip3Q/o.jpg,False,"{'address1': '1900 5th Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1900 5th Ave', 'Seattle, WA 98101']}",1900 FIFTH Bar & Lounge,,4.5,7,0,https://www.yelp.com/biz/1900-fifth-bar-and-lounge-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",47.6259086,-122.3389419,(888) 395-3942,+18883953942,vlu33if2SP13bY04ccw0Cw,guy-fieris-flavortown-kitchen-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/p5bt3znxNnaj6rR3xJy6Jg/o.jpg,False,"{'address1': '701 Westlake Ave N', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['701 Westlake Ave N', 'Seattle, WA 98109']}",Guy Fieri's Flavortown Kitchen,,3.0,26,4,https://www.yelp.com/biz/guy-fieris-flavortown-kitchen-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",47.61461,-122.33708,,,MvVBiJVnn102uPsQ42hTtQ,phocific-standard-time-seattle-4,https://s3-media1.fl.yelpcdn.com/bphoto/rVcqN8UZWIx5p93SL-8l3A/o.jpg,False,"{'address1': '1923 7th Ave', 'address2': 'Fl 2', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1923 7th Ave', 'Fl 2', 'Seattle, WA 98101']}",Phocific Standard Time,,5.0,5,0,https://www.yelp.com/biz/phocific-standard-time-seattle-4?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'pizza', 'title': 'Pizza'}]",47.6298,-122.34691,(206) 948-4121,+12069484121,3wf4zsG5bXys8xCZ7s8bEA,wicked-pies-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/pm3_jLajNyy6qXM4kvZxuQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98109']}",Wicked Pies,$,3.5,14,2,https://www.yelp.com/biz/wicked-pies-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",47.605519965291,-122.334471568465,(206) 262-0381,+12062620381,XnaMCRfncCoWX39YUCZVAw,ricenroll-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/4JzLqtnacUSliBvbBHfqog/o.jpg,False,"{'address1': '214 Madison St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['214 Madison St', 'Seattle, WA 98104']}",Ricenroll,$,2.5,27,3,https://www.yelp.com/biz/ricenroll-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}]",47.6117,-122.3423,(206) 420-4515,+12064204515,dzdhHWsI_CLHIsA2Muvrmg,tower-12-cafe-and-deli-seattle-3,https://s3-media2.fl.yelpcdn.com/bphoto/qh29gQFfmhxnx1e8AXyD8w/o.jpg,False,"{'address1': '2001 2nd Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2001 2nd Ave', 'Seattle, WA 98121']}",Tower 12 Cafe & Deli,,4.0,9,0,https://www.yelp.com/biz/tower-12-cafe-and-deli-seattle-3?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.56877,-122.36369,(206) 905-7861,+12069057861,ahbAsTx0HkuqY_W6wAJj0w,subway-seattle-161,https://s3-media1.fl.yelpcdn.com/bphoto/o13GXSPjk7HkkDCaT46LeQ/o.jpg,False,"{'address1': '3829 Delridge Way SW', 'address2': 'Ste C 205', 'address3': '', 'city': 'Seattle', 'zip_code': '98106', 'country': 'US', 'state': 'WA', 'display_address': ['3829 Delridge Way SW', 'Ste C 205', 'Seattle, WA 98106']}",Subway,$,2.5,21,2,https://www.yelp.com/biz/subway-seattle-161?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.6006467814855,-122.333517697837,(206) 622-9353,+12066229353,YwBxw2B6mnbzbf0-jpCvhw,swannies-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/o1m2_qwOKNFsu7TFYZtlLQ/o.jpg,False,"{'address1': '109 S Washington St', 'address2': '', 'address3': 'Pioneer Square', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['109 S Washington St', 'Pioneer Square', 'Seattle, WA 98104']}",Swannie's,$$,2.5,31,9,https://www.yelp.com/biz/swannies-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.6092202923972,-122.333085201681,(206) 624-0500,+12066240500,2YZQLxFDHQAaR2sSSYi9gw,redtrees-restaurant-bar-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/VzkPRluaiZUU8L_Khyjj3Q/o.jpg,False,"{'address1': '1301 6th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1301 6th Ave', 'Seattle, WA 98101']}",Redtrees Restaurant + Bar,$$,3.0,14,0,https://www.yelp.com/biz/redtrees-restaurant-bar-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'delis', 'title': 'Delis'}]",47.60639,-122.33997,(206) 557-4980,+12065574980,2IVcYN-0YPPWCZzlLEDoJw,waterfront-market-and-deli-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/ZDzo_wH6xGWgjUWUpYmURg/o.jpg,False,"{'address1': '1300 Alaskan Way', 'address2': 'Ste 102', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1300 Alaskan Way', 'Ste 102', 'Seattle, WA 98101']}",Waterfront Market and Deli,,5.0,3,2,https://www.yelp.com/biz/waterfront-market-and-deli-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.6018,-122.32907,(206) 602-6380,+12066026380,0KAh_Q_MN_lM-zIfm7oy8Q,mollys-garden-seattle-3,https://s3-media2.fl.yelpcdn.com/bphoto/Ho5CEV0A-0fmhppOnAqXuQ/o.jpg,False,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98104']}",Molly's Garden,,5.0,3,0,https://www.yelp.com/biz/mollys-garden-seattle-3?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",47.56858,-122.36384,(206) 932-1137,+12069321137,GQK5SFvzMPtDVv2ckbzzKw,delridge-deli-mart-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/DpwNP_iofLSVrYOZR_FnMA/o.jpg,False,"{'address1': '3861 Delridge Way SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98106', 'country': 'US', 'state': 'WA', 'display_address': ['3861 Delridge Way SW', 'Seattle, WA 98106']}",Delridge Deli Mart,$,3.5,12,3,https://www.yelp.com/biz/delridge-deli-mart-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.6162418874429,-122.3529964,(206) 728-6229,+12067286229,3zGtOckT9rN0FzeTuu9xeQ,subway-seattle-152,https://s3-media4.fl.yelpcdn.com/bphoto/dJKNZ-fLSLbOJJ40NWB6UQ/o.jpg,False,"{'address1': '2822 Western Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2822 Western Ave', 'Seattle, WA 98121']}",Subway,$,2.5,17,3,https://www.yelp.com/biz/subway-seattle-152?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.6080458955365,-122.332554,(206) 624-6733,+12066246733,CrSvYNZD__kRUMNX2BwnOg,subway-seattle-150,https://s3-media4.fl.yelpcdn.com/bphoto/jCZ_4T4GjhPU35jsvx5OOA/o.jpg,False,"{'address1': '501 Seneca St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['501 Seneca St', 'Seattle, WA 98101']}",Subway,$,2.5,28,9,https://www.yelp.com/biz/subway-seattle-150?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}]",47.606056,-122.341034,(206) 623-3505,+12066233505,NpDLLaFXpFUZ1l0ZkJbBrQ,shucky-muckers-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/2hO4NB_rbHHITkSI67fiHQ/o.jpg,False,"{'address1': '1301 Alaskan Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1301 Alaskan Way', 'Seattle, WA 98101']}",Shucky Muckers,$,2.5,16,3,https://www.yelp.com/biz/shucky-muckers-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'catering', 'title': 'Caterers'}]",47.6321563720703,-122.346694946289,(425) 208-9076,+14252089076,N8ft1wbbEXWfuDoq8Wis9Q,tummy-yummy-thai-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/pzxaveVASmFiP2uiEMRxiQ/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98109']}",Tummy Yummy Thai,,3.5,12,0,https://www.yelp.com/biz/tummy-yummy-thai-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",47.6218420675017,-122.334454804659,,,QabS83t5uBtwx68fqCfJCw,seattle-kathi-roll-seattle-2,https://s3-media4.fl.yelpcdn.com/bphoto/d-heJhSN-wjMYTG-4683RA/o.jpg,False,"{'address1': '399 Fairview Ave N', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['399 Fairview Ave N', 'Seattle, WA 98109']}",Seattle Kathi Roll,$,3.5,11,0,https://www.yelp.com/biz/seattle-kathi-roll-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.6312065124512,-122.345626831055,,,z3OsqZh_y0gSIdk_rSR8dA,big-foot-bbq-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/LihrGCTuVukwOq2rNaKgHA/o.jpg,False,"{'address1': 'Seattle Center Armory', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle Center Armory', 'Seattle, WA 98109']}",Big Foot BBQ,$$,2.5,22,2,https://www.yelp.com/biz/big-foot-bbq-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",47.61193,-122.33773,(206) 343-0400,+12063430400,FFKLtuZXTZWkprixb6txtA,taco-del-mar-seattle-7,https://s3-media2.fl.yelpcdn.com/bphoto/QnpoHiLQ5iCimdPBB5vVnQ/o.jpg,False,"{'address1': '1620 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1620 4th Ave', 'Seattle, WA 98101']}",Taco Del Mar,$,2.0,28,6,https://www.yelp.com/biz/taco-del-mar-seattle-7?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'mexican', 'title': 'Mexican'}]",47.60967,-122.33229,(206) 223-1777,+12062231777,4g1wnH8Qbg5Jkz_ZTT5O1g,blue-water-taco-grill-seattle-2,https://s3-media3.fl.yelpcdn.com/bphoto/49GEkuLXTE8WPtcjiljkXQ/o.jpg,False,"{'address1': '600 University St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['600 University St', 'Seattle, WA 98101']}",Blue Water Taco Grill,$,2.5,26,3,https://www.yelp.com/biz/blue-water-taco-grill-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",47.61567,-122.33305,(206) 388-1000,+12063881000,2tKReeueVYEuwBx_Ot-sOA,eighteen15-bar-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/0824hYQyHBUb2vv62imvsw/o.jpg,False,"{'address1': '1815 Terry Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1815 Terry Ave', 'Seattle, WA 98101']}",Eighteen15 Bar,,4.0,8,1,https://www.yelp.com/biz/eighteen15-bar-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
